toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,target
1964.01,242083025,PC,13h26m34.13s,201.642206,-39d37m47.59s,-39.629886,-19.251,0.075,-0.075,0,3.228,0.076,-0.076,0,2459331.419854,0.00087,-0.00087,0,0.6467049,1.5e-06,-1.5e-06,0,0.992,0.341,-0.341,0,1270,9.05382,-9.05382,0,6.88932,0.6454,-0.6454,0,7773.82,NaN,NaN,NaN,2615,NaN,NaN,NaN,10.7892,0.006,-0.006,0,405.208,7.3945,-7.3945,0,6308.3,161,-161,0,4,0.58,-0.58,0,1.71,0.08,-0.08,0,17-Jun-2020 17:40:44,25-Jan-2023 14:00:01,0
1965.01,295354126,PC,14h52m36.47s,223.151952,-61d34m07.24s,-61.568677,-6.158,0.052,-0.052,0,-7.883,0.082,-0.082,0,2459357.403106,0.001156,-0.001156,0,2.2778177,6.5e-06,-6.5e-06,0,3.212,0.098,-0.098,0,880,300.625,-300.625,0,NaN,NaN,NaN,0,95451.3,NaN,NaN,NaN,4896,NaN,NaN,NaN,8.177301,0.007,-0.007,0,401.097,7.8685,-7.8685,0,9096.5,385.4,-385.4,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,17-Jun-2020 17:40:44,29-Oct-2021 13:06:46,0
1966.01,242120884,PC,13h59m55.81s,209.982525,-43d19m38.34s,-43.327316,-39.221,0.08,-0.08,0,1.386,0.071,-0.071,0,2459334.472849,0.000678,-0.000678,0,0.6228752,3.08e-05,-3.08e-05,0,0.8770066,0.1851228,-0.1851228,0,535.9362021,28.298826,-28.298826,0,5.4802232,3.974782,-3.974782,0,35835.2883122,NaN,NaN,NaN,3509.1139839,NaN,NaN,NaN,9.0492,0.006,-0.006,0,254.169,3.1755,-3.1755,0,6390.7,260.2,-260.2,0,3.83,0.44,-0.44,0,2.30849,0.103769,-0.103769,0,17-Jun-2020 17:40:44,29-Oct-2021 13:06:46,0
1967.01,320079492,PC,11h39m22.81s,174.845028,-65d10m34.68s,-65.176299,-133.217,0.041,-0.041,0,27.071,0.041,-0.041,0,2459359.763165,0.000726,-0.000726,0,0.4262195,8e-07,-8e-07,0,0.45,0.145,-0.145,0,570,6.51719,-6.51719,0,5.09474,0.488523,-0.488523,0,3290.2,NaN,NaN,NaN,2109,NaN,NaN,NaN,9.9666,0.006,-0.006,0,186.789,0.832,-0.832,0,5343,121.3,-121.3,0,4.1,0.31,-0.31,0,1.5,0.07,-0.07,0,17-Jun-2020 17:40:44,05-Oct-2022 14:00:02,0
1968.01,210445631,PC,14h08m46.38s,212.193247,-56d19m20.43s,-56.322341,-23.1,3.1,-3.1,0,-9.1,2.9,-2.9,0,2458601.95696,0.0012,-0.0012,0,3.97195,0.00036,-0.00036,0,4.297,0.32,-0.32,0,7670,2.66893,-2.66893,0,13.8556,NaN,NaN,0,1605.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.52,0.006,-0.006,0,357.686,NaN,NaN,0,6535.3,317.7,-317.7,0,4.2,1.92,-1.92,0,1.55,NaN,NaN,0,17-Jun-2020 17:40:44,29-Oct-2021 13:06:46,0
1969.01,293708935,FP,14h49m20.06s,222.333572,-60d04m48.92s,-60.080256,-153.952,0.035,-0.035,0,-86.496,0.067,-0.067,0,2458597.350807,0.003256,-0.003256,0,2.6855915,0.0005546,-0.0005546,0,2.0491187,0.3399045,-0.3399045,0,488.2401788,47.81683,-47.81683,0,3.5729712,1.3209385,-1.3209385,0,1856.700481,NaN,NaN,NaN,1674.1918061,NaN,NaN,NaN,8.5941,0.006,-0.006,0,106.955,0.394,-0.394,0,5796,107.5,-107.5,0,4.14,0.28,-0.28,0,1.51715,0.176909,-0.176909,0,17-Jun-2020 17:40:44,29-Oct-2021 13:06:46,0
197.01,441462736,CP,23h32m07.96s,353.033186,-21d48m04.32s,-21.801201,-96.775,0.101,-0.101,0,51.24,0.091,-0.091,0,2458357.014054,0.002205,-0.002205,0,14.278122,0.0033388,-0.0033388,0,8.6972718,0.2165437,-0.2165437,0,827.9264426,44.459335,-44.459335,0,8.3566078,0.8052116,-0.8052116,0,91.6541814,NaN,NaN,NaN,789.1468373,NaN,NaN,NaN,7.3566,0.006,-0.006,0,95.5483,0.7309,-0.7309,0,5105,181,-181,0,3.39182,0.291381,-0.291381,0,2.90324,NaN,NaN,0,22-Oct-2018 19:57:36,02-Dec-2021 14:00:06,0
1970.01,162695785,PC,12h42m52.89s,190.720365,-53d41m17.89s,-53.688304,-18.984,0.075,-0.075,0,-0.59,0.059,-0.059,0,2459359.523348,0.00024,-0.00024,0,2.5599662,1.4e-06,-1.4e-06,0,2.706,0.022,-0.022,0,11310,0.369587,-0.369587,0,17.4735,0.893227,-0.893227,0,1362.9,NaN,NaN,NaN,1692,NaN,NaN,NaN,11.0048,0.006,-0.006,0,421.946,12.3725,-12.3725,0,6432.2,218,-218,0,4.11,1.5,-1.5,0,1.57,0.08,-0.08,0,17-Jun-2020 17:40:44,22-Mar-2022 14:00:01,0
1971.01,253132689,PC,12h59m04.75s,194.769773,-57d15m13.37s,-57.253713,-6.326,0.072,-0.072,0,-20.071,0.064,-0.064,0,2460062.383323,0.001998,-0.001998,0,3.217824,7.4e-06,-7.4e-06,0,1.735,0.259,-0.259,0,1288,62.4203,-62.4203,0,5.84702,0.35263,-0.35263,0,227.191,NaN,NaN,NaN,1081,NaN,NaN,NaN,10.3345,0.006,-0.006,0,247.145,4.5195,-4.5195,0,5418,169.6,-169.6,0,4.17,0.56,-0.56,0,1.67,0.09,-0.09,0,17-Jun-2020 17:40:44,31-May-2023 14:00:01,0
1972.01,267414551,PC,11h44m16.86s,176.070255,-59d54m42.67s,-59.911853,-9.942,0.058,-0.058,0,34.037,0.054,-0.054,0,2458571.46158,0.00734,-0.00734,0,4.7631,0.00115,-0.00115,0,1.838,0.531,-0.531,0,850,5.31129,-5.31129,0,4.06445,0.421733,-0.421733,0,184.105,NaN,NaN,NaN,1026,NaN,NaN,NaN,9.7472,0.006,-0.006,0,202.033,1.4435,-1.4435,0,6105.1,328.2,-328.2,0,4.12,0.37,-0.37,0,1.48,0.07,-0.07,0,17-Jun-2020 17:40:44,29-Oct-2021 13:06:46,0
1973.01,47617161,PC,14h41m42.43s,220.4268,-33d49m34.08s,-33.826133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2459354.67126,0.000652,-0.000652,0,3.9194733,6.7e-06,-6.7e-06,0,2.025,0.205,-0.205,0,5560,2.57473,-2.57473,0,NaN,NaN,NaN,0,132.064,NaN,NaN,NaN,944,NaN,NaN,NaN,10.7565,0.007,-0.007,0,204.984,NaN,NaN,0,5149,415.8,-415.8,0,4.35,2,-2,0,NaN,NaN,NaN,0,17-Jun-2020 17:40:44,05-Oct-2022 14:00:02,0
1974.01,295562522,PC,11h25m30.81s,171.378387,-67d46m42.87s,-67.778575,-13.795,0.045,-0.045,0,12.604,0.039,-0.039,0,2459354.324182,0.000923,-0.000923,0,5.438218,1.1e-05,-1.1e-05,0,1.675,0.277,-0.277,0,7830,73.8121,-73.8121,0,14.7798,1.6112,-1.6112,0,157.789,NaN,NaN,NaN,987,NaN,NaN,NaN,10.5833,0.006,-0.006,0,238.426,1.417,-1.417,0,5342,124,-124,0,4.09,0.36,-0.36,0,1.49,0.08,-0.08,0,17-Jun-2020 17:40:44,05-Oct-2022 14:00:02,0
1975.01,467281353,PC,11h12m18.26s,168.076087,-60d55m57.29s,-60.93258,-65.356,0.047,-0.047,0,13.636,0.045,-0.045,0,2459332.170832,0.004434,-0.004434,0,2.8319354,2.14e-05,-2.14e-05,0,3.21,0.391,-0.391,0,780,1.06792,-1.06792,0,4.18335,0.276048,-0.276048,0,914.113,NaN,NaN,NaN,1531,NaN,NaN,NaN,10.2081,0.006,-0.006,0,205.367,1.249,-1.249,0,5408.7,62.5,-62.5,0,NaN,NaN,NaN,0,1.48,0.08,-0.08,0,17-Jun-2020 17:40:44,25-Jan-2023 14:00:01,0
1976.01,329888006,APC,14h11m23.19s,212.846611,-50d04m11.92s,-50.069977,-21.2,1.5,-1.5,0,-5.9,1.6,-1.6,0,2459360.021406,0.000466,-0.000466,0,7.6943096,8e-06,-8e-06,0,8.903,0.165,-0.165,0,7400,0.341581,-0.341581,0,NaN,NaN,NaN,0,925.441,NaN,NaN,NaN,1536,NaN,NaN,NaN,8.8681,0.006,-0.006,0,201.2072,117.809,-117.809,0,4956.8,100.5,-100.5,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,17-Jun-2020 17:40:45,29-Oct-2021 13:06:46,0
1977.01,383531859,PC,14h24m35.45s,216.147711,-60d23m00.96s,-60.383601,-2.1,1.5,-1.5,0,-2.2,1.5,-1.5,0,2459352.185799,0.002518,-0.002518,0,17.0614756,7.55e-05,-7.55e-05,0,3.384,0.341,-0.341,0,2730,55.776,-55.776,0,17.1048027,10.311735,-10.311735,0,425.8669904,NaN,NaN,NaN,1158.6125921,NaN,NaN,NaN,9.5918,0.006,-0.006,0,437.902,NaN,NaN,0,9184.7,290.3,-290.3,0,4.09,1.38,-1.38,0,2.14183,NaN,NaN,0,17-Jun-2020 17:40:45,29-Oct-2021 13:06:46,0
1978.01,458856474,PC,10h44m33.72s,161.140515,-59d44m15.39s,-59.737608,-7.582,0.063,-0.063,0,2.92,0.062,-0.062,0,2459286.204593,0.001699,-0.001699,0,6.0783344,0.0009106,-0.0009106,0,4.8904528,0.0594321,-0.0594321,0,16168.288913,709.9779,-709.9779,0,16.9877965,2.356609,-2.356609,0,235.1310083,NaN,NaN,NaN,998.7280008,NaN,NaN,NaN,5.666,0.6,-0.6,0,2503.46,256.23,-256.23,0,8719.5,297.6,-297.6,0,4.08,1.27,-1.27,0,1,NaN,NaN,0,17-Jun-2020 17:40:45,29-Oct-2021 13:06:46,0
1979.01,458857720,PC,10h44m11.21s,161.046711,-59d55m30.61s,-59.92517,-18.128,0.073,-0.073,0,4.679,0.071,-0.071,0,2458571.79697,0.00246,-0.00246,0,1.30924,0.0001,-0.0001,0,2.535,0.434,-0.434,0,3370,10.3509,-10.3509,0,NaN,NaN,NaN,0,52079.9,NaN,NaN,NaN,4208,NaN,NaN,NaN,9.8678,0.007,-0.007,0,395.582,6.484,-6.484,0,8832.5,149,-149,0,4.26,0.63,-0.63,0,NaN,NaN,NaN,0,17-Jun-2020 17:40:45,29-Oct-2021 13:06:46,0
198.01,12421862,PC,00h09m05.16s,2.271509,-27d07m18.28s,-27.121745,692.255,0.105,-0.105,0,90.142,0.066,-0.066,0,2458356.3672,0.001528,-0.001528,0,10.2150168,5.24e-05,-5.24e-05,0,1.9683066,0.3884645,-0.3884645,0,994.1089045,86.780266,-86.780266,0,1.4777754,0.5843396,-0.5843396,0,7.4195034,NaN,NaN,NaN,420.9334696,NaN,NaN,NaN,9.92801,0.007,-0.007,0,23.7262,0.02655,-0.02655,0,3763,65,-65,0,4.83739,0.119367,-0.119367,0,0.447336,0.0133167,-0.0133167,0,03-Nov-2018 01:49:39,29-Oct-2021 13:06:46,1
1980.01,127793615,FP,14h33m04.82s,218.270079,-43d17m54.64s,-43.298512,-28.197,0.136,-0.136,0,-25.698,0.158,-0.158,0,2458604.91156,0.00158,-0.00158,0,9.27898,0.00103,-0.00103,0,6.514,0.315,-0.315,0,9020,2.52091,-2.52091,0,15.0807,0.893189,-0.893189,0,1058.72,NaN,NaN,NaN,1589,NaN,NaN,NaN,10.9805,0.006,-0.006,0,343.388,12.2075,-12.2075,0,5898.8,138.4,-138.4,0,4.08,0.48,-0.48,0,1.45,0.08,-0.08,0,17-Jun-2020 17:40:45,29-Oct-2021 13:06:46,0
1981.01,378613125,PC,10h22m21.75s,155.59062,-63d39m16.63s,-63.65462,-13.642,0.058,-0.058,0,4.457,0.054,-0.054,0,2460063.136243,0.004191,-0.004191,0,2.4763492,1.24e-05,-1.24e-05,0,3.593,0.533,-0.533,0,593,36.3048,-36.3048,0,4.72716,0.258132,-0.258132,0,14633.4,NaN,NaN,NaN,3064,NaN,NaN,NaN,10.001,0.006,-0.006,0,540.252,9.6545,-9.6545,0,8749.3,281.8,-281.8,0,NaN,NaN,NaN,0,2.14,0.07,-0.07,0,17-Jun-2020 17:40:45,28-Jun-2023 14:00:01,0
1982.01,437329044,PC,13h50m20.36s,207.584824,-23d23m00.16s,-23.383379,-29.626,0.071,-0.071,0,-6.568,0.061,-0.061,0,2459323.825798,0.001163,-0.001163,0,17.1725007,3.7e-05,-3.7e-05,0,5.016,0.206,-0.206,0,3610,0.822301,-0.822301,0,9.89011,0.430682,-0.430682,0,107.942,NaN,NaN,NaN,897,NaN,NaN,NaN,10.1919,0.006,-0.006,0,266.509,2.845,-2.845,0,6617,235.2,-235.2,0,4.21,0.39,-0.39,0,1.41,0.06,-0.06,0,17-Jun-2020 17:40:45,25-Jan-2023 14:00:01,0
1983.01,89535068,PC,08h29m07.45s,127.281049,-57d11m39.15s,-57.194209,-16.422,0.052,-0.052,0,-22.274,0.047,-0.047,0,2459288.09218,0.003984,-0.003984,0,6.1110945,0.0039656,-0.0039656,0,4.2566318,0.6139594,-0.6139594,0,1098.152672,155.97885,-155.97885,0,5.873208,11.9655285,-11.9655285,0,249.203041,NaN,NaN,NaN,1013.3467617,NaN,NaN,NaN,10.3349,0.006,-0.006,0,162.148,0.816,-0.816,0,5725,235.6,-235.6,0,4.54,0.31,-0.31,0,1.07235,0.0504698,-0.0504698,0,17-Jun-2020 20:08:07,29-Oct-2021 13:06:46,0
1984.01,162246865,PC,11h15m29.17s,168.871533,-44d25m44.35s,-44.428987,-12.725,0.05,-0.05,0,-24.449,0.044,-0.044,0,2459331.916143,0.001483,-0.001483,0,0.5646193,2.1e-06,-2.1e-06,0,1.295,0.236,-0.236,0,510,0.803011,-0.803011,0,3.01498,0.181048,-0.181048,0,8493.1,NaN,NaN,NaN,2674,NaN,NaN,NaN,10.361,0.006,-0.006,0,252.81,2.018,-2.018,0,6237,102.5,-102.5,0,4.24,0.41,-0.41,0,1.3,0.06,-0.06,0,17-Jun-2020 20:08:07,25-Jan-2023 14:00:01,0
1985.01,469212332,PC,09h53m33.73s,148.390562,-58d22m33.88s,-58.376077,1.58,0.06,-0.06,0,-0.841,0.056,-0.056,0,2460027.634922,0.001318,-0.001318,0,30.7864669,3.41e-05,-3.41e-05,0,3.466,0.144,-0.144,0,8750,62.1135,-62.1135,0,23.8125,1.90419,-1.90419,0,112.151,NaN,NaN,NaN,861,NaN,NaN,NaN,9.9681,0.007,-0.007,0,332.321,3.4545,-3.4545,0,6101.8,153.7,-153.7,0,NaN,NaN,NaN,0,2.05,0.06,-0.06,0,17-Jun-2020 20:08:07,11-May-2023 14:00:02,0
1986.01,468997317,PC,09h36m05.7s,144.023758,-51d44m40.73s,-51.744648,-15.554,0.052,-0.052,0,4.79,0.052,-0.052,0,2459256.974533,0.001188,-0.001188,0,7.5043829,0.0006197,-0.0006197,0,4.8967771,0.053506,-0.053506,0,12479.7176832,469.77145,-469.77145,0,NaN,NaN,NaN,0,177.5290293,NaN,NaN,NaN,930.973018,NaN,NaN,NaN,8.135,0.006,-0.006,0,NaN,NaN,NaN,0,8613.8,1359,-1359,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,17-Jun-2020 20:08:07,29-Oct-2021 13:06:46,0
1987.01,349088467,APC,12h21m19.65s,185.331855,-14d03m44.56s,-14.062379,-28.097,0.14,-0.14,0,-35.888,0.108,-0.108,0,2459575.311006,0.000582,-0.000582,0,2.5861465,3.1e-06,-3.1e-06,0,1.299,0.23,-0.23,0,2510,4.05387,-4.05387,0,11.9748,0.835819,-0.835819,0,271.803,NaN,NaN,NaN,1131,NaN,NaN,NaN,9.62418,0.006,-0.006,0,273.491,6.227,-6.227,0,5635.4,95.4,-95.4,0,3.71,0.45,-0.45,0,2.33,0.13,-0.13,0,17-Jun-2020 20:08:08,11-Mar-2022 14:00:01,0
1988.01,161156159,PC,12h40m31.8s,190.132487,-48d44m27.25s,-48.740903,4.353,0.055,-0.055,0,0.291,0.053,-0.053,0,2460064.293216,0.001691,-0.001691,0,2.2818488,3.8e-06,-3.8e-06,0,3.973,0.427,-0.427,0,1483,30.2245,-30.2245,0,7.2854,0.417761,-0.417761,0,2351.9,NaN,NaN,NaN,1940,NaN,NaN,NaN,10.1854,0.006,-0.006,0,299.378,7.0665,-7.0665,0,5368,124.8,-124.8,0,NaN,NaN,NaN,0,2.15,0.12,-0.12,0,17-Jun-2020 20:08:08,31-May-2023 14:00:01,0
1989.01,324395151,PC,11h47m27.92s,176.866343,-64d52m58.71s,-64.882975,-6.47,0.036,-0.036,0,0.078,0.036,-0.036,0,2459309.575644,0.000905,-0.000905,0,3.4551479,0.0002397,-0.0002397,0,5.7444704,0.070289,-0.070289,0,5191.7260014,88.83485,-88.83485,0,NaN,NaN,NaN,0,499.3447666,NaN,NaN,NaN,1205.6461821,NaN,NaN,NaN,10.2581,0.017,-0.017,0,1541.16,53.27,-53.27,0,8046.5,252.7,-252.7,0,4.12,1.5,-1.5,0,NaN,NaN,NaN,0,17-Jun-2020 20:08:08,29-Oct-2021 13:06:46,0
199.01,309792357,PC,05h20m25.41s,80.105873,-59d53m43.56s,-59.895433,45.702,0.037,-0.037,0,58.455,0.038,-0.038,0,2460038.970389,0.003658,-0.003658,0,104.872393,0.0004828,-0.0004828,0,6.285,0.747,-0.747,0,12303,406.227,-406.227,0,10.0307,0.614204,-0.614204,0,2.33549,NaN,NaN,NaN,344,NaN,NaN,NaN,10.0391,0.006,-0.006,0,102.27,0.1905,-0.1905,0,5350,184,-184,0,4.52347,0.275691,-0.275691,0,0.88,0.05,-0.05,0,04-Dec-2018 21:48:38,11-May-2023 14:00:02,0
1990.01,457939414,PC,10h34m40.95s,158.670633,-59d44m54.54s,-59.748482,-15.942,0.046,-0.046,0,7.618,0.045,-0.045,0,2459281.710853,0.004075,-0.004075,0,3.7899524,0.0010899,-0.0010899,0,5.5268401,0.2040364,-0.2040364,0,4345.4373432,315.7013,-315.7013,0,11.7871267,6.0611277,-6.0611277,0,602.1590809,NaN,NaN,NaN,1263.4194534,NaN,NaN,NaN,10.1574,0.006,-0.006,0,171.127,0.725,-0.725,0,5579.5,213.4,-213.4,0,4.22,2.01,-2.01,0,1.10456,0.0517186,-0.0517186,0,17-Jun-2020 20:08:08,29-Oct-2021 13:06:46,0
1991.01,82707763,FP,11h19m50.07s,169.958638,-51d51m57.86s,-51.866071,-45.152,0.042,-0.042,0,-1.157,0.045,-0.045,0,2460065.075037,0.000357,-0.000357,0,6.6570835,3e-06,-3e-06,0,5.285,0.129,-0.129,0,7164,59.8202,-59.8202,0,14.8934,0.684568,-0.684568,0,528.884,NaN,NaN,NaN,1336,NaN,NaN,NaN,10.1405,0.006,-0.006,0,268.254,2.1125,-2.1125,0,5805.6,289.6,-289.6,0,4.13,0.32,-0.32,0,1.73,0.08,-0.08,0,17-Jun-2020 20:08:08,31-May-2023 14:00:01,0
1992.01,147340931,PC,10h51m40.05s,162.91688,-44d59m05.07s,-44.984741,0.555,0.046,-0.046,0,-7.807,0.049,-0.049,0,2458546.84554,0.00085,-0.00085,0,4.31224,0.00013,-0.00013,0,2.704,0.27,-0.27,0,4990,1.84687,-1.84687,0,12.3576,0.582863,-0.582863,0,664.873,NaN,NaN,NaN,1414,NaN,NaN,NaN,10.5287,0.006,-0.006,0,375.933,4.541,-4.541,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.72,0.07,-0.07,0,17-Jun-2020 20:08:08,29-Oct-2021 13:06:46,0
1993.01,453464017,PC,10h09m07.24s,152.28015,-72d47m53.22s,-72.798117,-31.085,0.154,-0.154,0,25.233,0.164,-0.164,0,2459352.660686,0.000209,-0.000209,0,3.9416903,1.6e-06,-1.6e-06,0,2.537,0.047,-0.047,0,12840,7.0183,-7.0183,0,19.6321,1.01213,-1.01213,0,1460.48,NaN,NaN,NaN,1722,NaN,NaN,NaN,10.248,0.006,-0.006,0,290.78,6.0225,-6.0225,0,6190.4,202.4,-202.4,0,4.15,1.67,-1.67,0,1.48,0.07,-0.07,0,17-Jun-2020 20:08:08,29-Oct-2021 13:06:46,0
1994.01,445903569,PC,09h48m41.9s,147.174575,-51d45m23.63s,-51.756564,-13.547,0.058,-0.058,0,-1.741,0.064,-0.064,0,2460032.218521,0.000737,-0.000737,0,4.0337201,3.3e-06,-3.3e-06,0,3.48,0.138,-0.138,0,2868,43.9533,-43.9533,0,11.5159,0.399353,-0.399353,0,1910.26,NaN,NaN,NaN,1841,NaN,NaN,NaN,10.2396,0.006,-0.006,0,515.603,9.044,-9.044,0,7369,219,-219,0,4.27,0.65,-0.65,0,2.22,0.07,-0.07,0,17-Jun-2020 20:08:08,11-May-2023 14:00:02,0
1995.01,299023386,PC,09h33m51.93s,143.466387,-53d33m41.91s,-53.561643,-8.811,0.056,-0.056,0,1.488,0.054,-0.054,0,2459327.827796,0.002366,-0.002366,0,3.1056464,1.47e-05,-1.47e-05,0,1.772,0.288,-0.288,0,800,1.51611,-1.51611,0,13.2277,0.741141,-0.741141,0,949.504,NaN,NaN,NaN,1546,NaN,NaN,NaN,9.8153,0.01,-0.01,0,873.401,25.4465,-25.4465,0,7804.8,128.2,-128.2,0,3.78,0.66,-0.66,0,4.44,0.15,-0.15,0,17-Jun-2020 20:08:08,25-Jan-2023 14:00:01,0
1996.01,275384718,PC,11h54m11.32s,178.547176,-46d53m48.79s,-46.896887,-27.631,0.049,-0.049,0,10.574,0.035,-0.035,0,2458576.4335,0.00104,-0.00104,0,7.72433,0.00083,-0.00083,0,8.03,0.153,-0.153,0,7120,0.551711,-0.551711,0,20.0285,0.96118,-0.96118,0,1173.53,NaN,NaN,NaN,1630,NaN,NaN,NaN,10.2372,0.006,-0.006,0,422.884,5.9355,-5.9355,0,6249.4,386.5,-386.5,0,4.19,1.87,-1.87,0,2.32,0.11,-0.11,0,17-Jun-2020 20:08:08,29-Oct-2021 13:06:46,0
1997.01,142378043,PC,12h06m31.8s,181.632505,-31d38m44.57s,-31.645713,8.129,0.05,-0.05,0,-8.411,0.023,-0.023,0,2460038.14653,0.001266,-0.001266,0,1.8359766,2.8e-06,-2.8e-06,0,1.062,0.315,-0.315,0,1073,79.2446,-79.2446,0,5.11603,0.349134,-0.349134,0,573.168,NaN,NaN,NaN,1363,NaN,NaN,NaN,9.8916,0.006,-0.006,0,254.439,2.327,-2.327,0,6311.5,192.6,-192.6,0,4.17,0.16,-0.16,0,1.61,0.08,-0.08,0,17-Jun-2020 20:08:08,11-May-2023 14:00:02,0
1998.01,429295277,PC,12h17m02.21s,184.259218,-51d04m30.55s,-51.075153,18.224,0.057,-0.057,0,-25.907,0.041,-0.041,0,2458572.20786,0.00399,-0.00399,0,1.10833,0.00032,-0.00032,0,2.288,0.339,-0.339,0,1060,1.75155,-1.75155,0,4.58274,0.286178,-0.286178,0,4415.23,NaN,NaN,NaN,2270,NaN,NaN,NaN,10.186,0.006,-0.006,0,218.438,2.131,-2.131,0,5972,208.3,-208.3,0,4.08,0.17,-0.17,0,1.4,0.06,-0.06,0,17-Jun-2020 20:08:08,29-Oct-2021 13:06:46,0
1999.01,447206604,PC,10h27m58.83s,156.995108,-48d25m42.77s,-48.428547,11.3,2.1,-2.1,0,6.1,1.9,-1.9,0,2460033.285881,0.000593,-0.000593,0,7.2133579,6.1e-06,-6.1e-06,0,2.345,0.329,-0.329,0,8814,7645.12,-7645.12,0,21.2234,NaN,NaN,0,271.595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.4109,0.006,-0.006,0,183.691,NaN,NaN,0,5843,32,-32,0,4.33,2,-2,0,1.16,NaN,NaN,0,17-Jun-2020 20:08:08,05-May-2023 14:00:01,0
200.01,410214986,CP,23h39m39.71s,354.915467,-69d11m45.75s,-69.196043,79.464,0.074,-0.074,0,-67.44,0.045,-0.045,0,2459040.333471,0.000666,-0.000666,0,8.1382243,6.5e-06,-6.5e-06,0,3.2925646,0.0389838,-0.0389838,0,4211.2724178,115.97137,-115.97137,0,6.495577,0.4972437,-0.4972437,0,115.8275152,NaN,NaN,NaN,836.705617,NaN,NaN,NaN,7.8541,0.006,-0.006,0,44.0622,0.0692,-0.0692,0,5414,161,-161,0,4.438,NaN,NaN,0,0.951985,0.0705779,-0.0705779,0,09-Nov-2018 21:01:14,09-Dec-2021 14:00:02,0
2000.01,371188886,PC,09h45m35.3s,146.397063,-66d41m11.87s,-66.686631,-73.323,0.045,-0.045,0,12.578,0.049,-0.049,0,2460031.897125,0.000999,-0.000999,0,9.1270425,8.4e-06,-8.4e-06,0,3.62,1.107,-1.107,0,4598,200.608,-200.608,0,8.36201,0.469162,-0.469162,0,167.221,NaN,NaN,NaN,1001,NaN,NaN,NaN,10.3579,0.006,-0.006,0,175.713,0.757,-0.757,0,5400,283.3,-283.3,0,4.43,0.31,-0.31,0,1.18,0.06,-0.06,0,17-Jun-2020 20:08:08,11-May-2023 14:00:02,0
2000.02,371188886,,09h45m35.3s,146.397063,-66d41m11.87s,-66.686631,-73.323,0.045,-0.045,0,12.578,0.049,-0.049,0,2460038.819877,0.005565,-0.005565,0,3.098367,1.53e-05,-1.53e-05,0,1.963,0.556,-0.556,0,496,40.9804,-40.9804,0,2.47118,0.187677,-0.187677,0,328.067,NaN,NaN,NaN,1185,NaN,NaN,NaN,10.3579,0.006,-0.006,0,175.713,0.757,-0.757,0,5400,283.3,-283.3,0,4.43,0.31,-0.31,0,1.18,0.06,-0.06,0,24-Mar-2022 22:19:25,06-May-2023 14:00:02,0
2001.01,118084044,PC,08h32m43.53s,128.181355,-58d34m31.84s,-58.575511,-2.261,0.128,-0.128,0,3.211,0.115,-0.115,0,2459963.953244,0.00128,-0.00128,0,2.7434565,0.0001242,-0.0001242,0,1.7721369,0.0836066,-0.0836066,0,1517.5136382,102.388596,-102.388596,0,24.4152818,14.916622,-14.916622,0,22630.8684044,NaN,NaN,NaN,3128.203909,NaN,NaN,NaN,8.9578,0.006,-0.006,0,500.027,15.6525,-15.6525,0,7896.3,247,-247,0,3.6,0.52,-0.52,0,3.9611499,0.166342,-0.166342,0,17-Jun-2020 20:08:08,10-Aug-2023 14:00:03,0
2002.01,356453768,FP,08h56m45.65s,134.190203,-61d22m17.26s,-61.371461,-70.24,0.051,-0.051,0,0.73,0.051,-0.051,0,2460011.151332,0.001455,-0.001455,0,2.3330349,3.6e-06,-3.6e-06,0,3.005,0.905,-0.905,0,2795,4627.01,-4627.01,0,15.6213,4.39727,-4.39727,0,12107.6,NaN,NaN,NaN,2951,NaN,NaN,NaN,10.4879,0.006,-0.006,0,296.179,2.3585,-2.3585,0,5986.5,131,-131,0,4.32,0.44,-0.44,0,1.56,0.07,-0.07,0,17-Jun-2020 20:08:08,27-Mar-2023 14:00:02,0
